119	7	9
133	7	6
174	7	3
289	7	3
795	7	6
809	7	4
861	7	5
1005	7	10
1067	7	8
1089	7	3
1168	7	6
1573	7	6
1771	7	10
1843	7	3
2272	7	3
2431	7	3
2601	7	10
2670	7	5
2764	7	4
2949	7	1
3092	7	6
3331	7	4
3371	7	8
3416	7	9
3515	7	9
3576	7	5
3607	7	10
3633	7	9
3791	7	7
3912	7	9
4242	7	1
4253	7	2
4290	7	1
4545	7	2
4564	7	6
4669	7	2
4856	7	2
4908	7	8
4909	7	4
4986	7	5
23	8	4
48	8	8
54	8	9
519	8	9
533	8	7
664	8	9
763	8	5
867	8	6
961	8	5
1126	8	5
1193	8	9
1328	8	8
1340	8	4
1560	8	9
1799	8	3
1804	8	9
1825	8	1
1939	8	1
2055	8	8
2133	8	10
2173	8	1
2230	8	6
2422	8	4
2938	8	10
3086	8	1
3118	8	10
3131	8	10
3212	8	5
3324	8	7
3423	8	4
3454	8	1
3707	8	4
3787	8	4
3828	8	3
3847	8	9
3850	8	9
4246	8	9
4298	8	6
4332	8	7
4380	8	10
4539	8	2
4571	8	7
4583	8	7
4643	8	4
4702	8	7
4757	8	6
4769	8	4
4793	8	3
4831	8	8
4896	8	9
62	9	9
186	9	10
237	9	5
271	9	5
286	9	10
288	9	5
358	9	2
577	9	4
613	9	7
690	9	8
766	9	4
862	9	9
906	9	5
928	9	1
998	9	6
1042	9	4
1075	9	6
1307	9	10
1323	9	5
1497	9	4
1633	9	5
1717	9	8
1804	9	9
1908	9	2
1946	9	1
1960	9	9
1996	9	10
2029	9	2
2085	9	7
2196	9	1
2496	9	6
2898	9	1
2904	9	1
2976	9	7
3031	9	6
3115	9	8
3141	9	3
3547	9	10
3788	9	1
3831	9	1
3869	9	6
4558	9	7
4672	9	2
4840	9	8
4957	9	9
160	10	5
162	10	6
170	10	4
315	10	3
567	10	4
703	10	10
1048	10	3
1293	10	5
1446	10	8
1510	10	3
1578	10	3
1979	10	9
2080	10	7
2154	10	9
2175	10	7
2293	10	8
2430	10	6
2457	10	4
2544	10	1
2567	10	10
2804	10	10
2827	10	9
2856	10	10
2866	10	9
2930	10	9
2972	10	2
3052	10	8
3153	10	6
3416	10	3
3530	10	8
3613	10	6
3702	10	2
3859	10	9
3923	10	3
4195	10	3
4220	10	8
4401	10	10
4412	10	4
4455	10	2
4566	10	6
4611	10	6
4623	10	7
4636	10	5
4772	10	6
4821	10	10
4931	10	10
4981	10	2
329	11	7
433	11	10
463	11	1
577	11	1
699	11	1
716	11	1
723	11	5
1689	11	4
1881	11	4
1884	11	5
1886	11	10
1946	11	5
1969	11	3
2190	11	9
2269	11	4
2447	11	4
2515	11	4
2684	11	7
2735	11	5
2761	11	2
2788	11	3
2945	11	3
2979	11	5
2997	11	3
3078	11	5
3124	11	8
3205	11	7
3297	11	1
3316	11	4
3324	11	3
3591	11	5
3687	11	7
3856	11	8
4031	11	7
4050	11	7
4585	11	1
4677	11	1
4971	11	10
92	12	5
100	12	7
188	12	10
233	12	2
464	12	2
589	12	8
984	12	2
992	12	10
1030	12	2
1216	12	10
1351	12	3
1467	12	8
2045	12	10
2354	12	4
2364	12	2
2367	12	10
2504	12	10
2567	12	6
2714	12	10
2740	12	4
2828	12	2
2982	12	5
2998	12	7
3010	12	4
3176	12	9
3186	12	6
3326	12	8
3435	12	4
3657	12	4
3740	12	2
3749	12	4
4093	12	3
4095	12	6
4149	12	8
4267	12	1
4279	12	6
4492	12	10
4626	12	7
4641	12	5
4722	12	10
4937	12	1
316	13	1
423	13	4
443	13	5
449	13	10
472	13	8
495	13	9
532	13	9
868	13	9
914	13	1
1139	13	9
1170	13	3
1506	13	2
1581	13	8
1608	13	1
1902	13	3
2059	13	1
2144	13	3
2267	13	8
2406	13	5
2453	13	5
2499	13	1
2510	13	8
2660	13	5
2769	13	9
2816	13	3
2824	13	10
2901	13	5
2971	13	4
2980	13	8
3004	13	10
3235	13	1
3500	13	3
3628	13	1
3686	13	2
3853	13	4
3865	13	1
3997	13	9
4000	13	8
4060	13	4
4099	13	8
4297	13	6
4378	13	7
4542	13	9
4603	13	4
4780	13	6
4793	13	2
4812	13	6
288	14	7
324	14	5
406	14	7
461	14	1
463	14	5
482	14	8
563	14	7
685	14	6
726	14	10
772	14	7
882	14	7
909	14	10
1018	14	4
1339	14	8
1344	14	6
1350	14	5
1613	14	2
1746	14	9
1777	14	10
1902	14	1
2100	14	10
2203	14	1
2384	14	9
2425	14	10
2432	14	8
2527	14	2
2560	14	9
2761	14	10
2789	14	7
2798	14	2
2830	14	5
2911	14	8
2978	14	10
3079	14	10
3191	14	7
3680	14	9
3907	14	10
3942	14	5
4001	14	3
4008	14	9
4151	14	3
4381	14	10
4605	14	1
4608	14	1
4731	14	7
4849	14	2
4884	14	2
106	15	7
111	15	8
253	15	5
889	15	8
899	15	8
1133	15	6
1273	15	1
1375	15	5
1649	15	2
1685	15	10
1762	15	7
1931	15	7
2193	15	5
2431	15	4
2691	15	9
2703	15	1
2750	15	6
2756	15	3
2894	15	7
2991	15	3
3070	15	9
3111	15	10
3325	15	4
3328	15	9
3350	15	1
3601	15	5
3626	15	4
3744	15	7
3779	15	4
3821	15	3
3959	15	4
4157	15	10
4385	15	2
4414	15	9
4536	15	3
4690	15	2
4708	15	7
4766	15	5
4821	15	5
4882	15	3
39	16	10
59	16	5
158	16	5
267	16	7
346	16	7
427	16	5
528	16	5
541	16	4
578	16	8
731	16	9
781	16	4
939	16	9
1081	16	6
1083	16	3
1152	16	10
1159	16	5
1246	16	5
1265	16	6
1346	16	1
1536	16	9
1546	16	8
1552	16	2
1747	16	3
2175	16	9
2450	16	8
2666	16	5
2677	16	1
2729	16	5
2770	16	6
3055	16	7
3134	16	6
3192	16	6
3253	16	4
3276	16	4
3307	16	4
3309	16	3
3628	16	8
3789	16	10
3993	16	5
4077	16	4
4122	16	2
4424	16	10
4508	16	1
4538	16	3
4643	16	2
4660	16	10
4704	16	1
4728	16	5
4857	16	10
4872	16	7
4916	16	7
17	17	10
191	17	3
275	17	2
400	17	8
482	17	4
503	17	4
515	17	1
599	17	3
618	17	8
1043	17	10
1293	17	5
1343	17	5
1470	17	4
1543	17	8
1662	17	10
1789	17	3
1832	17	9
1895	17	8
2107	17	8
2142	17	8
2593	17	1
2608	17	1
2725	17	5
2880	17	1
2990	17	8
3020	17	5
3235	17	7
3375	17	6
3410	17	10
3570	17	7
3693	17	4
3820	17	6
4115	17	6
4232	17	4
4234	17	2
4387	17	8
4531	17	2
4975	17	1
767	18	7
886	18	7
1050	18	10
1090	18	1
1160	18	10
1500	18	8
1594	18	10
1598	18	9
1842	18	9
2041	18	6
2144	18	6
2222	18	6
2264	18	2
2339	18	5
2452	18	9
2612	18	1
2713	18	6
2795	18	8
2865	18	7
2884	18	3
2889	18	9
2941	18	4
3076	18	5
3112	18	5
3231	18	8
3365	18	6
3426	18	5
3478	18	3
3715	18	7
3759	18	2
3810	18	1
3929	18	6
4259	18	10
4411	18	1
4418	18	5
4458	18	5
4531	18	10
4795	18	10
4808	18	5
4815	18	8
4920	18	3
4928	18	1
4945	18	6
96	19	8
201	19	9
448	19	5
488	19	8
489	19	3
492	19	3
651	19	5
687	19	1
728	19	2
769	19	4
776	19	2
826	19	3
1098	19	7
1327	19	3
1351	19	3
1455	19	6
1530	19	4
1991	19	4
2268	19	6
2350	19	1
2539	19	10
2579	19	9
2582	19	2
2608	19	4
2711	19	1
2714	19	6
3126	19	7
3244	19	4
3507	19	8
3519	19	9
3873	19	5
3952	19	6
3988	19	10
4241	19	6
4277	19	5
4339	19	8
4424	19	10
4824	19	8
4965	19	9
240	20	10
299	20	2
486	20	7
529	20	2
554	20	4
665	20	1
671	20	8
680	20	4
754	20	7
798	20	7
919	20	3
1231	20	9
1564	20	8
1737	20	3
2191	20	5
2323	20	3
2370	20	1
2398	20	1
2484	20	4
2561	20	4
2602	20	6
2622	20	6
2717	20	1
3057	20	4
3168	20	9
3336	20	5
3516	20	2
3619	20	9
3752	20	8
3795	20	4
3798	20	1
4154	20	1
4198	20	5
4289	20	5
4343	20	4
4459	20	6
4480	20	3
4515	20	1
4558	20	1
4567	20	2
4669	20	4
4784	20	9
88	21	4
95	21	9
186	21	6
302	21	3
763	21	1
787	21	9
876	21	2
1283	21	4
1292	21	7
1598	21	8
1801	21	3
1871	21	5
2065	21	6
2183	21	2
2322	21	1
2324	21	6
2354	21	2
2475	21	1
2565	21	4
2711	21	10
2757	21	1
2788	21	8
2857	21	4
2887	21	7
3119	21	3
3397	21	2
3609	21	7
3712	21	7
3767	21	2
3825	21	6
3959	21	2
4138	21	9
4154	21	10
4338	21	2
4735	21	1
4761	21	3
4791	21	3
32	22	5
281	22	3
623	22	6
705	22	10
779	22	2
1036	22	8
1128	22	3
1396	22	5
1432	22	10
1475	22	4
1493	22	2
1685	22	2
1735	22	5
1744	22	2
1828	22	7
1860	22	6
1900	22	4
2030	22	2
2119	22	9
2285	22	1
2374	22	4
2408	22	3
2606	22	2
2764	22	6
2982	22	3
3034	22	6
3486	22	10
3753	22	10
4097	22	9
4930	22	3
284	23	9
315	23	8
615	23	4
642	23	5
700	23	4
718	23	7
756	23	2
1140	23	9
1197	23	2
1216	23	10
1335	23	4
1416	23	3
1610	23	9
1638	23	4
1694	23	5
1712	23	3
1744	23	2
1808	23	2
1849	23	10
1853	23	9
1876	23	5
2079	23	5
2443	23	8
2711	23	3
2791	23	2
2978	23	6
3030	23	4
3087	23	8
3266	23	8
3497	23	4
3579	23	3
3636	23	4
3873	23	9
3922	23	8
3972	23	9
3992	23	7
4238	23	7
4296	23	9
4486	23	8
4545	23	6
4574	23	5
4701	23	7
4829	23	3
58	24	8
168	24	6
278	24	3
712	24	8
742	24	2
820	24	2
837	24	10
1365	24	2
1525	24	4
1833	24	1
1861	24	2
1990	24	7
2059	24	6
2082	24	1
2132	24	2
2341	24	4
2387	24	4
2494	24	2
2564	24	10
2595	24	4
2682	24	7
2917	24	2
3006	24	1
3054	24	9
3212	24	2
3217	24	4
3258	24	5
3381	24	5
3435	24	1
3482	24	4
3516	24	6
3938	24	8
4284	24	4
4410	24	6
4436	24	4
4464	24	6
4466	24	3
4623	24	2
4640	24	5
4666	24	2
4722	24	10
4770	24	10
4927	24	5
4930	24	10
53	25	7
160	25	4
338	25	10
448	25	8
544	25	9
625	25	1
799	25	2
912	25	4
1434	25	1
1688	25	2
1721	25	7
1749	25	8
1893	25	9
2070	25	5
2260	25	4
2266	25	4
2694	25	4
2765	25	7
2782	25	8
2810	25	10
2861	25	9
2865	25	10
2991	25	5
3118	25	1
3249	25	3
3355	25	3
3375	25	5
3482	25	2
3771	25	3
3968	25	5
4038	25	1
4310	25	5
4591	25	1
4606	25	2
4632	25	8
4645	25	9
4843	25	10
4	26	7
363	26	1
542	26	5
546	26	1
581	26	2
736	26	3
853	26	9
987	26	10
1002	26	10
1450	26	9
1557	26	10
1618	26	4
1790	26	2
1793	26	2
1852	26	6
2162	26	9
2216	26	8
2315	26	5
2417	26	1
2751	26	4
2789	26	6
2894	26	5
2897	26	10
2910	26	10
2986	26	7
3273	26	1
3378	26	10
3417	26	2
3649	26	5
3674	26	8
3695	26	5
3703	26	6
3717	26	2
3727	26	6
3965	26	8
4076	26	2
4092	26	9
4103	26	1
4167	26	2
4419	26	10
4634	26	9
4707	26	6
4756	26	3
4931	26	7
4966	26	1
4999	26	1
267	27	3
326	27	5
419	27	6
602	27	3
663	27	1
904	27	8
1083	27	6
1337	27	9
1458	27	4
1575	27	4
1716	27	1
1722	27	7
1797	27	10
1852	27	2
1894	27	3
1901	27	9
2041	27	7
2048	27	6
2093	27	5
2123	27	10
2250	27	7
2308	27	5
2648	27	7
2680	27	5
3152	27	3
3184	27	8
3212	27	10
3316	27	10
3380	27	2
3386	27	4
3391	27	5
3453	27	4
3464	27	5
3500	27	6
3664	27	5
3738	27	2
3810	27	2
3827	27	8
3870	27	9
3874	27	2
3910	27	5
4037	27	4
4045	27	3
4271	27	4
4438	27	2
4777	27	10
4834	27	1
4837	27	1
4844	27	5
4868	27	1
106	28	2
136	28	7
158	28	9
220	28	1
290	28	3
359	28	3
628	28	10
643	28	8
654	28	8
865	28	8
879	28	10
950	28	5
1023	28	1
1165	28	1
1327	28	2
1329	28	10
1388	28	9
1395	28	6
1493	28	10
1663	28	5
1859	28	6
1976	28	4
2010	28	4
2427	28	5
2559	28	4
2680	28	8
2682	28	1
2757	28	10
2860	28	9
3193	28	5
3214	28	2
3632	28	4
3972	28	2
4147	28	6
4328	28	4
4495	28	9
4526	28	7
4570	28	10
4610	28	10
4672	28	8
4731	28	6
4864	28	4
37	29	6
66	29	6
264	29	1
270	29	4
631	29	10
663	29	1
754	29	1
878	29	10
1096	29	5
1103	29	8
1469	29	5
1629	29	10
1655	29	1
1694	29	8
1716	29	10
2106	29	4
2126	29	5
2182	29	3
2297	29	1
2323	29	5
2369	29	8
2525	29	1
2562	29	10
2663	29	4
2751	29	10
2862	29	5
2916	29	6
3010	29	5
3055	29	8
3124	29	4
3222	29	8
3244	29	9
3293	29	5
3334	29	4
3408	29	10
3562	29	5
3804	29	4
3962	29	9
3997	29	9
4123	29	1
4522	29	7
4611	29	6
4678	29	5
4719	29	8
4735	29	2
4775	29	7
4944	29	3
4990	29	4
69	30	5
73	30	8
270	30	8
421	30	7
508	30	4
563	30	6
780	30	6
890	30	4
953	30	10
1145	30	2
1243	30	3
1344	30	8
1348	30	2
1357	30	5
1367	30	4
1370	30	1
1499	30	7
1539	30	7
1722	30	10
1849	30	2
2126	30	5
2470	30	10
2495	30	1
2634	30	2
2675	30	10
2693	30	8
2708	30	8
2786	30	10
2864	30	6
2909	30	6
3165	30	1
3313	30	9
3407	30	6
3684	30	7
3728	30	1
3748	30	8
3841	30	10
4088	30	3
4220	30	7
4222	30	5
4258	30	5
4270	30	5
4363	30	7
4383	30	2
4529	30	2
4698	30	3
4749	30	3
4783	30	9
37	31	9
97	31	2
193	31	8
344	31	3
419	31	4
434	31	1
483	31	1
709	31	6
969	31	1
1131	31	1
1166	31	2
1299	31	6
1458	31	4
1637	31	10
1670	31	3
1813	31	3
2002	31	2
2056	31	9
2396	31	3
2599	31	1
2613	31	5
2658	31	9
2680	31	1
2703	31	2
2757	31	6
3009	31	6
3315	31	8
3607	31	4
3815	31	4
3915	31	5
4022	31	3
4598	31	5
4629	31	2
4811	31	5
4962	31	2
213	32	5
643	32	3
687	32	9
743	32	3
889	32	2
1134	32	7
1153	32	5
1239	32	2
1281	32	2
1342	32	6
1350	32	4
1592	32	1
1600	32	5
1632	32	2
1823	32	6
2019	32	3
2327	32	8
2415	32	10
2438	32	6
2519	32	6
2735	32	10
3075	32	3
3230	32	3
3238	32	6
3257	32	7
3267	32	2
3279	32	8
3496	32	7
3523	32	2
3624	32	1
3705	32	6
3772	32	3
3851	32	7
4037	32	1
4139	32	10
4177	32	5
4222	32	6
4313	32	2
4362	32	3
4428	32	4
4538	32	4
4732	32	9
4789	32	9
4795	32	4
4852	32	2
284	33	5
297	33	6
325	33	8
541	33	10
613	33	3
620	33	8
708	33	9
1196	33	7
1213	33	8
1298	33	7
1333	33	2
1628	33	3
1687	33	3
1743	33	9
1851	33	2
1903	33	1
2071	33	8
2161	33	2
2399	33	5
2643	33	5
3005	33	5
3167	33	7
3169	33	9
3206	33	2
3249	33	3
3418	33	10
3590	33	6
3591	33	4
3616	33	10
3917	33	5
4172	33	8
4312	33	9
4334	33	2
4338	33	5
4380	33	3
4594	33	6
4610	33	4
4717	33	9
4780	33	3
4797	33	4
4972	33	7
107	34	10
123	34	5
140	34	5
151	34	9
248	34	10
378	34	7
465	34	3
740	34	8
998	34	1
1058	34	5
1257	34	7
1263	34	10
1425	34	10
1449	34	9
1884	34	10
1885	34	10
1914	34	9
2301	34	9
2345	34	7
2400	34	5
2408	34	7
2424	34	8
2466	34	9
2501	34	7
2522	34	2
2624	34	10
2646	34	8
2660	34	7
2769	34	4
2794	34	10
2992	34	6
3084	34	4
3163	34	5
3306	34	3
3493	34	1
3652	34	1
3680	34	1
4042	34	9
4085	34	9
4154	34	2
4172	34	4
4178	34	8
4288	34	5
4340	34	8
4492	34	5
4616	34	10
4832	34	2
94	35	3
134	35	5
158	35	9
195	35	7
300	35	8
457	35	4
614	35	8
691	35	10
708	35	3
860	35	4
950	35	6
1009	35	5
1019	35	3
1150	35	2
1429	35	7
1447	35	7
1592	35	5
1757	35	1
1799	35	2
1916	35	9
1935	35	1
2174	35	7
2331	35	1
2442	35	5
2664	35	7
2695	35	10
2718	35	1
2988	35	5
3061	35	10
3249	35	4
3357	35	9
3387	35	6
3409	35	5
3412	35	3
3474	35	2
3643	35	1
3935	35	2
4042	35	1
4056	35	10
4255	35	5
4606	35	9
4740	35	3
4940	35	5
4991	35	7
220	36	4
272	36	10
580	36	1
690	36	4
734	36	10
829	36	3
976	36	3
1007	36	7
1010	36	10
1023	36	10
1099	36	9
1100	36	2
1291	36	3
1308	36	1
1378	36	6
1503	36	2
1525	36	7
1547	36	9
1934	36	3
2116	36	9
2141	36	10
2509	36	1
2634	36	10
2978	36	9
2995	36	8
3021	36	9
3040	36	9
3119	36	9
3129	36	5
3187	36	8
3267	36	10
3404	36	8
3472	36	8
3473	36	2
3582	36	6
3762	36	9
3928	36	8
3995	36	9
4392	36	10
4419	36	10
4574	36	9
4583	36	7
4952	36	4
7	37	7
193	37	1
507	37	5
650	37	3
739	37	4
943	37	7
1130	37	5
1420	37	9
1480	37	3
1515	37	6
1681	37	9
1939	37	7
1983	37	5
2024	37	7
2099	37	3
2172	37	10
2283	37	9
2357	37	4
2393	37	2
2426	37	8
2511	37	5
2522	37	2
2660	37	10
2697	37	5
2835	37	3
2845	37	2
2868	37	9
2903	37	2
2973	37	10
3013	37	9
3187	37	7
3228	37	1
3382	37	7
3395	37	2
3561	37	8
3841	37	10
3902	37	6
3970	37	9
4027	37	2
4050	37	9
4085	37	6
4119	37	2
4185	37	9
4194	37	6
4358	37	9
4626	37	8
4665	37	7
4705	37	10
4721	37	1
4732	37	9
4808	37	10
66	38	4
115	38	10
206	38	8
442	38	8
450	38	7
466	38	7
467	38	5
492	38	1
571	38	7
613	38	6
622	38	1
708	38	2
741	38	4
806	38	5
1470	38	9
1614	38	1
1778	38	8
1819	38	10
1851	38	3
2070	38	7
2174	38	4
2181	38	3
2264	38	4
2392	38	10
2533	38	3
2597	38	3
2602	38	9
2723	38	1
2748	38	8
2780	38	7
2979	38	10
3011	38	5
3130	38	5
3149	38	7
3181	38	8
3290	38	5
3415	38	5
3519	38	9
3664	38	8
3732	38	5
3922	38	9
4099	38	2
4178	38	9
4201	38	1
4269	38	2
4379	38	1
4401	38	5
4414	38	7
4417	38	10
4635	38	5
4817	38	8
4871	38	8
21	39	10
150	39	4
203	39	5
219	39	4
230	39	3
252	39	6
289	39	2
497	39	7
508	39	2
526	39	2
571	39	6
760	39	9
1045	39	6
1074	39	4
1087	39	10
1128	39	8
1185	39	1
1251	39	8
1587	39	2
1619	39	6
1635	39	3
1680	39	7
1804	39	5
1907	39	8
1943	39	5
2126	39	7
2252	39	5
2284	39	3
2334	39	10
2371	39	10
2602	39	6
2843	39	6
3069	39	2
3117	39	7
3194	39	8
3196	39	5
3460	39	9
3767	39	5
3899	39	1
3972	39	7
3994	39	9
4331	39	10
4523	39	3
4748	39	10
4773	39	9
4779	39	9
4783	39	3
4833	39	9
4866	39	3
89	40	8
194	40	5
248	40	8
281	40	6
374	40	1
385	40	8
1062	40	1
1110	40	10
1157	40	8
1286	40	8
1434	40	9
1809	40	6
1865	40	10
1891	40	3
1895	40	8
1900	40	3
1916	40	10
1935	40	1
2009	40	2
2152	40	5
2172	40	9
2188	40	4
2229	40	2
2522	40	10
2526	40	10
2554	40	8
2591	40	9
2795	40	8
3043	40	5
3159	40	1
3374	40	7
3451	40	7
3467	40	5
3471	40	8
3542	40	2
3691	40	3
3754	40	3
3888	40	8
3912	40	8
3913	40	1
4120	40	9
4166	40	8
4282	40	5
4466	40	10
4527	40	6
4850	40	8
4939	40	8
32	41	7
43	41	9
164	41	5
187	41	10
202	41	10
263	41	5
390	41	5
847	41	6
974	41	2
1092	41	10
1294	41	1
1573	41	3
1620	41	2
1965	41	10
2309	41	4
2466	41	6
2659	41	6
2675	41	6
2690	41	4
2708	41	10
2774	41	7
2906	41	4
3209	41	10
3358	41	4
3468	41	6
3807	41	7
4315	41	1
4494	41	10
4811	41	4
22	42	10
254	42	7
328	42	4
346	42	2
580	42	10
661	42	3
701	42	8
878	42	8
897	42	2
942	42	2
1027	42	8
1238	42	6
1410	42	3
1427	42	6
1486	42	10
1685	42	10
1788	42	10
2033	42	9
2128	42	8
2174	42	2
2192	42	6
2217	42	1
2339	42	3
2413	42	6
2461	42	8
2611	42	7
2631	42	4
2923	42	5
2974	42	7
3026	42	9
3129	42	2
3215	42	2
3459	42	8
3876	42	8
3972	42	8
4205	42	1
4396	42	1
4535	42	1
4835	42	1
4987	42	7
4995	42	4
303	43	5
435	43	7
440	43	8
487	43	5
626	43	2
723	43	6
755	43	10
999	43	8
1073	43	2
1288	43	2
1503	43	6
1572	43	8
1683	43	4
1810	43	5
1876	43	2
1941	43	5
2213	43	6
2295	43	6
2340	43	4
2462	43	2
2599	43	5
2624	43	1
2824	43	1
3071	43	5
3107	43	5
3276	43	10
3394	43	4
3398	43	9
3428	43	1
3580	43	9
3737	43	6
3924	43	10
4004	43	10
4016	43	5
4235	43	8
4610	43	10
4698	43	5
4757	43	5
357	44	8
475	44	7
564	44	3
774	44	9
804	44	9
1095	44	2
1157	44	9
1278	44	10
1531	44	2
1584	44	2
2119	44	7
2239	44	7
2312	44	10
2339	44	7
2361	44	4
2484	44	2
2497	44	4
2530	44	5
2583	44	2
2653	44	8
2724	44	9
2884	44	2
3172	44	2
3239	44	3
3340	44	8
3346	44	7
3353	44	4
3479	44	10
3577	44	10
3690	44	9
3831	44	3
4021	44	7
4101	44	10
4127	44	10
4189	44	1
4349	44	1
4545	44	9
4705	44	5
4787	44	10
4866	44	10
95	45	7
125	45	5
301	45	5
315	45	4
356	45	5
374	45	4
452	45	2
616	45	1
958	45	2
961	45	4
983	45	5
991	45	7
1027	45	1
1069	45	1
1404	45	8
1418	45	4
1479	45	7
1532	45	1
1637	45	3
1684	45	9
1743	45	2
1934	45	4
2024	45	10
2136	45	7
2202	45	3
2254	45	6
2482	45	3
2624	45	10
2696	45	3
2712	45	3
2810	45	4
2836	45	9
2980	45	7
3042	45	7
3122	45	10
3131	45	8
3459	45	3
3523	45	1
3554	45	3
3566	45	4
3713	45	4
3804	45	6
4038	45	10
4061	45	7
4096	45	10
4271	45	7
4426	45	4
4442	45	2
4486	45	10
4495	45	9
4538	45	4
4627	45	7
4655	45	7
4882	45	4
4924	45	10
129	46	1
138	46	9
150	46	6
155	46	3
224	46	7
272	46	6
619	46	2
834	46	4
1085	46	7
1130	46	3
1145	46	1
1322	46	4
1410	46	4
1667	46	9
1728	46	7
1741	46	9
1785	46	10
1882	46	5
1887	46	4
1939	46	2
1970	46	7
2021	46	7
2067	46	6
2081	46	8
2166	46	10
2175	46	9
2210	46	5
2341	46	10
2356	46	2
2446	46	6
2640	46	2
2689	46	7
2759	46	4
2760	46	4
2848	46	10
2989	46	3
2992	46	10
3225	46	5
3227	46	8
3367	46	2
3409	46	8
3456	46	9
3516	46	8
3595	46	5
3738	46	4
3937	46	5
3955	46	7
4079	46	10
4334	46	5
4577	46	9
4871	46	3
4929	46	9
141	47	4
172	47	9
220	47	10
333	47	5
400	47	10
803	47	9
918	47	5
962	47	3
986	47	2
1097	47	9
1181	47	10
1299	47	1
1339	47	2
1378	47	4
1593	47	4
1744	47	4
1978	47	8
2031	47	2
2189	47	8
2400	47	6
2486	47	6
2623	47	10
2666	47	1
2907	47	9
2972	47	1
3000	47	3
3240	47	5
3273	47	5
3477	47	8
3516	47	5
3526	47	3
3593	47	8
3729	47	10
3753	47	2
3777	47	8
3920	47	5
4066	47	9
4110	47	7
4160	47	6
4191	47	7
4262	47	7
4269	47	6
4576	47	10
4704	47	9
4755	47	7
4758	47	9
4812	47	10
4881	47	10
293	48	4
1067	48	5
